,id,created_time,message,comment_count,reactions.data,reactions.summary.total_count,comments.data,post_id,post_created_time,post_permalink_url,post_shares.count,post_message
2936,1201365457150231_744864076704840,2023-01-25 20:08:51+00:00,Ugbaad Dafar Ugbaad Qurux,0,[],0,,1.905016115699591e+30,2023-01-25 07:08:22+00:00,https://www.facebook.com/190501611569959/posts/pfbid02NqqoriHkM6JwmVAaH67KUEAKkqPY3r1G3hMWtS91B9DmdMa2iPDGBF88cLkqoSQYl/,,"Pharmacy Assistant (3 Positions) – Puntland State Of Somalia
https://qaranjobs.com/job/pharmacy-assistant-3-positions-puntland-state-of-somalia/"
2937,1201365457150231_713975000118992,2023-01-25 20:14:42+00:00,Abdiwali Moh'ed Moh'ud,0,[],0,,1.905016115699591e+30,2023-01-25 07:08:22+00:00,https://www.facebook.com/190501611569959/posts/pfbid02NqqoriHkM6JwmVAaH67KUEAKkqPY3r1G3hMWtS91B9DmdMa2iPDGBF88cLkqoSQYl/,,"Pharmacy Assistant (3 Positions) – Puntland State Of Somalia
https://qaranjobs.com/job/pharmacy-assistant-3-positions-puntland-state-of-somalia/"
2938,1201365457150231_748234926638284,2023-01-25 20:28:13+00:00,I fahnsiiya,0,[],0,,1.905016115699591e+30,2023-01-25 07:08:22+00:00,https://www.facebook.com/190501611569959/posts/pfbid02NqqoriHkM6JwmVAaH67KUEAKkqPY3r1G3hMWtS91B9DmdMa2iPDGBF88cLkqoSQYl/,,"Pharmacy Assistant (3 Positions) – Puntland State Of Somalia
https://qaranjobs.com/job/pharmacy-assistant-3-positions-puntland-state-of-somalia/"
2939,1201365457150231_1177058966516794,2023-01-25 20:31:40+00:00,Dr-Salaad,0,"[{'id': '100007817708701', 'name': 'Dr-Salaad Abdi Gurey Jeele', 'type': 'LIKE'}]",1,,1.905016115699591e+30,2023-01-25 07:08:22+00:00,https://www.facebook.com/190501611569959/posts/pfbid02NqqoriHkM6JwmVAaH67KUEAKkqPY3r1G3hMWtS91B9DmdMa2iPDGBF88cLkqoSQYl/,,"Pharmacy Assistant (3 Positions) – Puntland State Of Somalia
https://qaranjobs.com/job/pharmacy-assistant-3-positions-puntland-state-of-somalia/"
2940,1201365457150231_1861911230824081,2023-01-25 21:13:23+00:00,Abwaan Siciid Muuse Abdi,0,[],0,,1.905016115699591e+30,2023-01-25 07:08:22+00:00,https://www.facebook.com/190501611569959/posts/pfbid02NqqoriHkM6JwmVAaH67KUEAKkqPY3r1G3hMWtS91B9DmdMa2iPDGBF88cLkqoSQYl/,,"Pharmacy Assistant (3 Positions) – Puntland State Of Somalia
https://qaranjobs.com/job/pharmacy-assistant-3-positions-puntland-state-of-somalia/"
2941,1201365457150231_1118892692140328,2023-01-25 21:19:27+00:00,Drs Asmaa Abdulkaadir,0,[],0,,1.905016115699591e+30,2023-01-25 07:08:22+00:00,https://www.facebook.com/190501611569959/posts/pfbid02NqqoriHkM6JwmVAaH67KUEAKkqPY3r1G3hMWtS91B9DmdMa2iPDGBF88cLkqoSQYl/,,"Pharmacy Assistant (3 Positions) – Puntland State Of Somalia
https://qaranjobs.com/job/pharmacy-assistant-3-positions-puntland-state-of-somalia/"
2942,1201365457150231_1133671490615963,2023-01-26 06:01:27+00:00,Siciid Muuse Salaad,0,[],0,,1.905016115699591e+30,2023-01-25 07:08:22+00:00,https://www.facebook.com/190501611569959/posts/pfbid02NqqoriHkM6JwmVAaH67KUEAKkqPY3r1G3hMWtS91B9DmdMa2iPDGBF88cLkqoSQYl/,,"Pharmacy Assistant (3 Positions) – Puntland State Of Somalia
https://qaranjobs.com/job/pharmacy-assistant-3-positions-puntland-state-of-somalia/"
2943,1201365457150231_945999532952072,2023-01-26 06:13:00+00:00,Faatima Abdikarim Hussein,0,[],0,,1.905016115699591e+30,2023-01-25 07:08:22+00:00,https://www.facebook.com/190501611569959/posts/pfbid02NqqoriHkM6JwmVAaH67KUEAKkqPY3r1G3hMWtS91B9DmdMa2iPDGBF88cLkqoSQYl/,,"Pharmacy Assistant (3 Positions) – Puntland State Of Somalia
https://qaranjobs.com/job/pharmacy-assistant-3-positions-puntland-state-of-somalia/"
2944,1201365457150231_516902460430835,2023-01-26 06:15:59+00:00,Hamse M Elmi,1,[],0,"[{'created_time': '2023-01-26T08:12:17+0000', 'from': {'name': 'Hamse M Elmi', 'id': '100007303837685'}, 'message': 'Mohamoud Cabdi mahadsanid sxb', 'id': '1201365457150231_1406458453434163'}]",1.905016115699591e+30,2023-01-25 07:08:22+00:00,https://www.facebook.com/190501611569959/posts/pfbid02NqqoriHkM6JwmVAaH67KUEAKkqPY3r1G3hMWtS91B9DmdMa2iPDGBF88cLkqoSQYl/,,"Pharmacy Assistant (3 Positions) – Puntland State Of Somalia
https://qaranjobs.com/job/pharmacy-assistant-3-positions-puntland-state-of-somalia/"
2945,1201365457150231_674929607755196,2023-01-26 06:43:18+00:00,Faatima Abdikarim Hussein,1,[],0,"[{'created_time': '2023-01-26T07:20:23+0000', 'from': {'name': 'Faatima Abdikarim Hussein', 'id': '100007931850157'}, 'message': 'Hamda Warsame Hussein thanks qruxey saas ii la shaqee😁', 'id': '1201365457150231_488362940158637'}]",1.905016115699591e+30,2023-01-25 07:08:22+00:00,https://www.facebook.com/190501611569959/posts/pfbid02NqqoriHkM6JwmVAaH67KUEAKkqPY3r1G3hMWtS91B9DmdMa2iPDGBF88cLkqoSQYl/,,"Pharmacy Assistant (3 Positions) – Puntland State Of Somalia
https://qaranjobs.com/job/pharmacy-assistant-3-positions-puntland-state-of-somalia/"
2946,1201365457150231_569387958580462,2023-01-26 07:46:19+00:00,Abdirizak Moh'ed Yusuf meel aan kala xiriirno no  sheeg aan kawada faa iideynsane fursadn😂,1,[],0,"[{'created_time': '2023-01-29T21:03:37+0000', 'from': {'name': 'Dahir Abdi', 'id': '100063649003596'}, 'message': 'Àbdüllààhî Æbdîñūür Hàssàñ link kudhufo', 'id': '1201365457150231_612902480597271'}]",1.905016115699591e+30,2023-01-25 07:08:22+00:00,https://www.facebook.com/190501611569959/posts/pfbid02NqqoriHkM6JwmVAaH67KUEAKkqPY3r1G3hMWtS91B9DmdMa2iPDGBF88cLkqoSQYl/,,"Pharmacy Assistant (3 Positions) – Puntland State Of Somalia
https://qaranjobs.com/job/pharmacy-assistant-3-positions-puntland-state-of-somalia/"
2947,1201328170487293_501145398756444,2023-01-25 08:40:55+00:00,Abdirazak H. Jama,0,[],0,,1.905016115699591e+30,2023-01-25 05:21:52+00:00,https://www.facebook.com/190501611569959/posts/pfbid09jjw1NEWKp86MxwczChmXiCgav2PDrtJAwDkJwQ1gB2G1D3Rdqzx5PLiiphxoKuXl/,,"HIMILO UNIVERSITY Waxaa Ka Banaan Fursado Shaqo Oo Macalinimo Ah. #Mention_Your_Friends #share #tag #ApplyNow
https://qaranjobs.com/job/himilo-university-is-seeking-qualified-lecturers-to-teach-departments-in-medical-laboratories-nursing-and-computer-science-mogadishu-somalia/"
2948,1201328170487293_426103319671352,2023-01-25 09:30:39+00:00,"Sugal Omar Moh'ud 
Jalpa Mohamed Sabrie",0,"[{'id': '100013471596100', 'name': 'Jalpa Mohamed Sabrie', 'type': 'LIKE'}, {'id': '100010262048205', 'name': ""Sugal Omar Moh'ud"", 'type': 'LOVE'}]",2,,1.905016115699591e+30,2023-01-25 05:21:52+00:00,https://www.facebook.com/190501611569959/posts/pfbid09jjw1NEWKp86MxwczChmXiCgav2PDrtJAwDkJwQ1gB2G1D3Rdqzx5PLiiphxoKuXl/,,"HIMILO UNIVERSITY Waxaa Ka Banaan Fursado Shaqo Oo Macalinimo Ah. #Mention_Your_Friends #share #tag #ApplyNow
https://qaranjobs.com/job/himilo-university-is-seeking-qualified-lecturers-to-teach-departments-in-medical-laboratories-nursing-and-computer-science-mogadishu-somalia/"
2949,1201328170487293_1361993594633106,2023-01-26 18:10:21+00:00,Hadafow Yusuf Hadafow meshaasi ma imadaa,0,[],0,,1.905016115699591e+30,2023-01-25 05:21:52+00:00,https://www.facebook.com/190501611569959/posts/pfbid09jjw1NEWKp86MxwczChmXiCgav2PDrtJAwDkJwQ1gB2G1D3Rdqzx5PLiiphxoKuXl/,,"HIMILO UNIVERSITY Waxaa Ka Banaan Fursado Shaqo Oo Macalinimo Ah. #Mention_Your_Friends #share #tag #ApplyNow
https://qaranjobs.com/job/himilo-university-is-seeking-qualified-lecturers-to-teach-departments-in-medical-laboratories-nursing-and-computer-science-mogadishu-somalia/"
2950,1201328170487293_891880095181203,2023-01-28 17:42:53+00:00,"Mowlid Ahmed Ali 
Mohamed Alas Mohamoud",0,"[{'id': '100004002770254', 'name': 'Mowlid Ahmed Ali', 'type': 'LIKE'}]",1,,1.905016115699591e+30,2023-01-25 05:21:52+00:00,https://www.facebook.com/190501611569959/posts/pfbid09jjw1NEWKp86MxwczChmXiCgav2PDrtJAwDkJwQ1gB2G1D3Rdqzx5PLiiphxoKuXl/,,"HIMILO UNIVERSITY Waxaa Ka Banaan Fursado Shaqo Oo Macalinimo Ah. #Mention_Your_Friends #share #tag #ApplyNow
https://qaranjobs.com/job/himilo-university-is-seeking-qualified-lecturers-to-teach-departments-in-medical-laboratories-nursing-and-computer-science-mogadishu-somalia/"
2951,1201328170487293_3089287014701972,2023-01-30 03:12:35+00:00,Sxbow kuwaan aniga laso shaqeyey lagac ma bixiyaan,0,[],0,,1.905016115699591e+30,2023-01-25 05:21:52+00:00,https://www.facebook.com/190501611569959/posts/pfbid09jjw1NEWKp86MxwczChmXiCgav2PDrtJAwDkJwQ1gB2G1D3Rdqzx5PLiiphxoKuXl/,,"HIMILO UNIVERSITY Waxaa Ka Banaan Fursado Shaqo Oo Macalinimo Ah. #Mention_Your_Friends #share #tag #ApplyNow
https://qaranjobs.com/job/himilo-university-is-seeking-qualified-lecturers-to-teach-departments-in-medical-laboratories-nursing-and-computer-science-mogadishu-somalia/"
2952,1201327337154043_1537653713410134,2023-01-25 08:22:35+00:00,Maajid Dek Shaqa Ku Soo Baxdee hhh,0,"[{'id': '100011987083602', 'name': 'Sakarie M. Dahir', 'type': 'HAHA'}, {'id': '100009478119036', 'name': 'Maajid Dek', 'type': 'HAHA'}]",2,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2953,1201327337154043_961792961473129,2023-01-25 10:48:47+00:00,Hani Diamond Mohammed 😂😂,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2954,1201327337154043_506380598300189,2023-01-25 10:53:14+00:00,Bille Abdiwahab Bille,1,[],0,"[{'created_time': '2023-01-25T11:01:27+0000', 'from': {'name': 'Bille Abdiwahab Bille', 'id': '100013972669160'}, 'message': 'Jama Hiis mahadsanid garaad', 'id': '1201327337154043_1830811907292572'}]",1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2955,1201327337154043_594331335861948,2023-01-25 13:56:25+00:00,Abdi Asis Hassan are you driver man?,1,"[{'id': '100011658814963', 'name': 'Abdi Asis Hassan', 'type': 'WOW'}]",1,"[{'created_time': '2023-01-25T15:32:02+0000', 'from': {'name': 'Abdi Asis Hassan', 'id': '100011658814963'}, 'message': 'Mubarik Hassan Mohamed \nRidwaan Baada Zxpkaa waakan', 'id': '1201327337154043_1332867654171597'}]",1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2956,1201327337154043_1917817608550885,2023-01-25 16:43:17+00:00,"Markaa tahay shaqaale qaadata mushaar laga rabo; masruuf, kiro, waxbarasho, qaaraan,  caafimaad iyo qarashaad kale oo badan waa adagtahay inaad gaarto horumar dhaqaale. 

Weligaa haku fekerin inaad ahaato shaqaale ku feker inaad noqoto loo shaqeeye  waxayna kaaga xirantahay inaad hurto mid lamida juhdiga uu bixiyey qofka aad u shaqayso.

Hadaba Companiga biotich global Somalilandoo laga leyahy wadan Malaysia 🇲🇾 wuxuu kuhyaa fursad ganacsi oo cajiib ah  kusameyn karto dhaqaale badan oo xalal ah
Si aad iila soo xidhidh whatapka
http://wa.me/+252634054381",0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2957,1201327337154043_690366476160194,2023-01-25 18:22:24+00:00,Haljaa ka wardoon Ahmed Saki,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2958,1201327337154043_620935780039577,2023-01-25 18:22:57+00:00,Abdisalan Hasan,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2959,1201327337154043_567458778321839,2023-01-25 18:27:01+00:00,Majacad baa,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2960,1201327337154043_896435588154195,2023-01-25 18:27:20+00:00,Jamacadbaa sxb,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2961,1201327337154043_3424106111207881,2023-01-25 18:29:30+00:00,Abdisalan Hasan haa waa darawal jaamacda hargeisa looga baahan yahay,1,[],0,"[{'created_time': '2023-01-25T20:22:31+0000', 'from': {'name': 'Cabdiraxmaan Rooble', 'id': '100027556971721'}, 'message': 'Cabdi Carab Omar   waar  la hayaaye  xagee  lagala xiriirayaa', 'id': '1201327337154043_847383186490096'}]",1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2962,1201327337154043_1246197862918883,2023-01-25 18:52:41+00:00,Haaa,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2963,1201327337154043_3337228893273403,2023-01-25 20:15:32+00:00,Haaa  waa  layaaa  ee sheega  number lagala xiriiro,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2964,1201327337154043_3037318436573729,2023-01-25 20:17:55+00:00,Abdihakiim M. Abdi,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2965,1201327337154043_501421158771453,2023-01-25 20:52:41+00:00,"Ismailoow, kii Isxaaq halkan uga yeedh. Dareewalka Jaamacadda ka noqdee",1,[],0,"[{'created_time': '2023-01-26T03:58:49+0000', 'from': {'name': 'Ismail Wayrah', 'id': '100004954788178'}, 'message': 'Hassan Gabood hhh Isahak Othman Essa Janiskaa ka faaidayso.', 'id': '1201327337154043_510535250972333'}]",1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2966,1201327337154043_3508410532712664,2023-01-25 23:44:53+00:00,Abdikani Mostaphe😂😂😂😂,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2967,1201327337154043_3535158610045748,2023-01-26 10:21:52+00:00,Jamacadu waxa kale mabixisee ma darawlada unbay bahisa,0,"[{'id': '100012996158817', 'name': 'Cabdirisaaq Soowadadaa', 'type': 'HAHA'}, {'id': '1003457514', 'name': 'DrGuuleed Maxamed Yaasiin', 'type': 'HAHA'}]",2,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2968,1201327337154043_719864606364101,2023-01-26 14:45:40+00:00,Najma Mohamed Muose Fathia Abdi Muhumed shaqadiiniiba banan,1,[],0,"[{'created_time': '2023-01-26T15:37:22+0000', 'from': {'name': 'Fathia Abdi Muhumed', 'id': '100018594344936'}, 'message': 'Mudan H Musse Edebsan shaqo wan hayztaaye iga daa ma rabee', 'id': '1201327337154043_1582565445855325'}]",1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2969,1201327337154043_1360329608113779,2023-01-26 18:07:04+00:00,Mohameth AamiinBuda FakirXaaji Ismail Abdi Møhamøud war shaqdan ka faidysta cid booyda biyaha wada la rapyii👀😂,2,[],1,"[{'created_time': '2023-01-26T18:21:29+0000', 'from': {'name': 'Khalid Mahamed', 'id': '100009784682471'}, 'message': 'Usaame Sayid kaw sawtii cishadii dhaweyd na jiidhi gaadheyba ee la wacdey 😂😂😂😂', 'id': '1201327337154043_3456998801207785'}]",1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2970,1201327337154043_546781590714947,2023-01-26 18:25:22+00:00,Booyad ama  bas weeyan 😂😂😂😂😂,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2971,1201327337154043_565188865273578,2023-01-26 19:49:56+00:00,Khadar Cazanyo Caydaruus Kayse waar darawalitooo,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2972,1201327337154043_721460729393048,2023-01-26 21:12:58+00:00,Mohamed Cadaani  booyadii ayaa darawal lo raba cv xareyso,1,[],0,"[{'created_time': '2023-01-27T06:41:10+0000', 'from': {'name': 'Mohamed Cadaani', 'id': '100008544435528'}, 'message': 'Sayid Aw Dhakaar \nBooyadii xayeysiis ka ahayd \nWaan arkayey Wixii Oo speed ahaa inay wax ku jiraan 😂😂😂', 'id': '1201327337154043_620144976586470'}]",1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2973,1201327337154043_653452433248542,2023-01-27 08:27:52+00:00,"Najah Omar wllo beryahan ba wan ku la,aaye ma darawalad baad noqotay.",1,[],0,"[{'created_time': '2023-01-28T13:59:14+0000', 'from': {'name': 'Shan Wiil DHaan', 'id': '100028336877986'}, 'message': 'Intizam Intizam haku zhegin😄', 'id': '1201327337154043_725543599196252'}]",1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2974,1201327337154043_5330372960398546,2023-01-27 10:11:05+00:00,4.5😁😁,0,"[{'id': '100013579395540', 'name': 'Abdimajiid Hussain', 'type': 'HAHA'}]",1,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2975,1201327337154043_741200444107734,2023-01-27 11:56:44+00:00,Fadxi cabdi,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2976,1201327337154043_1386362188807043,2023-01-27 12:34:29+00:00,Cabdi ruun,0,[],0,,1.905016115699591e+30,2023-01-25 05:19:27+00:00,https://www.facebook.com/190501611569959/posts/pfbid0y7o4X6dStTdDDmk11MrePQE89xF9DL5K4xWow6bBKG5cYuQtrpiYKVtRsS6Uytqal/,,"DRIVER – Hargeisa, Somaliland
https://qaranjobs.com/job/re-advert-driver-hargeisa-somaliland-2/"
2977,1201326197154157_657860809473689,2023-01-25 09:07:27+00:00,Diis Dakane Omar Jibril✅,1,[],0,"[{'created_time': '2023-01-25T09:10:45+0000', 'from': {'name': 'Diis Dakane Omar Jibril', 'id': '100005019159015'}, 'message': ""Ismail Rashid Hire \nIt's not for us.... it's for the locals"", 'id': '1201326197154157_487968846826777'}]",1.905016115699591e+30,2023-01-25 05:16:38+00:00,https://www.facebook.com/190501611569959/posts/pfbid02qfDHm7DzBdvpiciMc3iGUpsRYissKUTuxs8EBRFMZLhU7sQJEUnr9JFk27NAS2KYl/,,"Area Manager – Dadaab, Kenya
https://qaranjobs.com/job/area-manager-dadaab-kenya-2/"
2978,1199487514004692_640967427714917,2023-01-22 08:46:35+00:00,Farxiyo Daahir Suudi,0,[],0,,1.905016115699591e+30,2023-01-22 05:04:16+00:00,https://www.facebook.com/190501611569959/posts/pfbid0G3A9JjDWVThVvpmqF45Kj3EFgbetgByPyWDv2WqqZaKwoX3oSxBBj6L8GV9iPJuTl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #DRC, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/drc-jobs-in-somalia-5-positions-somali-jobs-apply-now/"
2979,1199487514004692_1398654370945265,2023-01-22 18:18:23+00:00,Good,0,[],0,,1.905016115699591e+30,2023-01-22 05:04:16+00:00,https://www.facebook.com/190501611569959/posts/pfbid0G3A9JjDWVThVvpmqF45Kj3EFgbetgByPyWDv2WqqZaKwoX3oSxBBj6L8GV9iPJuTl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #DRC, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/drc-jobs-in-somalia-5-positions-somali-jobs-apply-now/"
2980,1199487514004692_490707193246282,2023-01-23 12:16:22+00:00,Xamda Cali Maxed,0,[],0,,1.905016115699591e+30,2023-01-22 05:04:16+00:00,https://www.facebook.com/190501611569959/posts/pfbid0G3A9JjDWVThVvpmqF45Kj3EFgbetgByPyWDv2WqqZaKwoX3oSxBBj6L8GV9iPJuTl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #DRC, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/drc-jobs-in-somalia-5-positions-somali-jobs-apply-now/"
2981,1199487514004692_1190093781639835,2023-01-23 15:05:03+00:00,Apdalle Omer Aden  Jabir Hashi Salah Said Salah,0,[],0,,1.905016115699591e+30,2023-01-22 05:04:16+00:00,https://www.facebook.com/190501611569959/posts/pfbid0G3A9JjDWVThVvpmqF45Kj3EFgbetgByPyWDv2WqqZaKwoX3oSxBBj6L8GV9iPJuTl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #DRC, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/drc-jobs-in-somalia-5-positions-somali-jobs-apply-now/"
